loan_id,age,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default,"('Aadhar',)","('Driving',)","('PAN',)","('Passport',)","('VoterID',)"
6963,49,722556,930744,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4774,49,699108,806364,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5358,28,727836,857712,3,0,0,0,1.0,0.0,0.0,0.0,0.0
497,27,615636,829260,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3171,31,883476,1021104,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1229,48,600936,893496,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2075,26,660156,924000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3869,22,430068,708468,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4156,27,696156,906000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1596,37,650556,798228,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1326,31,711960,943560,0,0,0,0,1.0,0.0,0.0,0.0,0.0
837,39,544188,752580,0,0,0,0,1.0,0.0,0.0,0.0,0.0
677,40,755364,936000,5,3,0,0,1.0,0.0,0.0,0.0,0.0
3999,49,614436,755400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3785,42,508728,810000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4319,39,734964,867168,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5207,46,758556,889212,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4412,42,393948,723120,7,2,0,0,1.0,0.0,0.0,0.0,0.0
4766,29,701364,938700,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3087,28,568188,799980,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4667,48,576588,793992,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3988,32,580188,768804,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6663,40,832884,1098192,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3765,46,762504,920400,4,3,0,0,1.0,0.0,0.0,0.0,0.0
6539,42,710568,827148,5,3,0,0,1.0,0.0,0.0,0.0,0.0
515,30,648156,801732,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6352,32,592188,913440,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2169,42,731364,857160,6,3,0,0,1.0,0.0,0.0,0.0,0.0
703,46,568188,1025940,3,0,0,0,1.0,0.0,0.0,0.0,0.0
4802,25,694308,1024488,0,0,0,0,1.0,0.0,0.0,0.0,0.0
237,29,548220,848052,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3613,48,608436,851040,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5663,34,544188,884592,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5996,26,606564,807840,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3601,34,652548,808116,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6694,50,508728,705408,5,2,0,0,1.0,0.0,0.0,0.0,0.0
6383,33,490728,1069692,2,0,0,0,1.0,0.0,0.0,0.0,0.0
5384,44,669108,797784,2,0,0,0,1.0,0.0,0.0,0.0,0.0
5233,34,706164,878160,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4101,42,746556,896064,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1827,25,648000,781800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4239,26,484728,734004,2,0,0,0,1.0,0.0,0.0,0.0,0.0
976,49,671508,830400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6669,38,794028,1060920,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2578,44,594936,885384,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1276,30,576588,1032864,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3397,46,492888,787908,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4127,41,626556,772308,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5432,40,600936,716460,4,3,0,0,1.0,0.0,0.0,0.0,0.0
6378,41,645756,868548,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6001,25,509868,697248,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2195,28,605232,829440,3,2,0,0,1.0,0.0,0.0,0.0,0.0
3343,29,630396,731856,2,0,0,0,1.0,0.0,0.0,0.0,0.0
125,37,639636,749184,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1791,23,494328,806736,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2227,24,570588,789816,3,2,0,0,1.0,0.0,0.0,0.0,0.0
4816,40,468888,767484,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4845,45,538188,837252,3,2,0,0,1.0,0.0,0.0,0.0,0.0
6560,24,495528,779940,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4159,39,497928,714840,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2887,35,469668,849264,2,0,0,0,1.0,0.0,0.0,0.0,0.0
5407,38,800028,966000,4,2,0,0,1.0,0.0,0.0,0.0,0.0
2062,31,691908,803376,6,2,0,0,1.0,0.0,0.0,0.0,0.0
3734,31,644556,786000,2,2,0,0,1.0,0.0,0.0,0.0,0.0
864,48,514920,851928,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2544,31,699108,791784,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4512,37,511464,843768,3,3,0,0,1.0,0.0,0.0,0.0,0.0
3248,34,655908,801132,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3723,32,690156,844416,6,3,0,0,1.0,0.0,0.0,0.0,0.0
4937,35,443268,850836,0,0,0,0,1.0,0.0,0.0,0.0,0.0
975,26,760884,918000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
846,46,431424,804000,4,2,0,0,1.0,0.0,0.0,0.0,0.0
5624,42,610152,833928,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4842,41,484728,757800,4,4,0,0,1.0,0.0,0.0,0.0,0.0
2119,29,761364,962412,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2959,36,636036,850200,4,2,0,0,1.0,0.0,0.0,0.0,0.0
1298,38,831876,972000,6,5,0,0,1.0,0.0,0.0,0.0,0.0
6241,33,580800,938352,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3275,48,662640,804156,3,2,0,0,1.0,0.0,0.0,0.0,0.0
4599,35,647832,855852,5,3,0,0,1.0,0.0,0.0,0.0,0.0
2496,28,758364,1063788,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2301,46,464868,1005192,3,3,0,0,1.0,0.0,0.0,0.0,0.0
5700,30,556188,906768,0,0,0,0,1.0,0.0,0.0,0.0,0.0
147,26,613236,813720,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5652,36,774984,1061148,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3901,26,806028,1018836,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6027,25,715764,968400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2549,29,550188,900780,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1601,46,536460,723312,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2800,33,767364,980292,5,4,0,0,1.0,0.0,0.0,0.0,0.0
1811,35,505128,655320,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1463,44,663108,777672,3,2,0,0,1.0,0.0,0.0,0.0,0.0
6918,48,627636,840000,5,4,0,0,1.0,0.0,0.0,0.0,0.0
5554,49,585636,779556,5,0,0,0,1.0,0.0,0.0,0.0,0.0
6047,45,708156,879636,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1205,34,606636,780168,7,4,0,0,1.0,0.0,0.0,0.0,0.0
2369,30,615624,811320,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4675,45,649572,813492,2,0,0,0,1.0,0.0,0.0,0.0,0.0
6354,47,550548,891600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3539,26,750396,854400,4,3,0,0,1.0,0.0,0.0,0.0,0.0
1490,29,743364,930000,3,0,0,0,1.0,0.0,0.0,0.0,0.0
5331,28,672708,763752,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4499,48,702708,791988,2,0,0,0,1.0,0.0,0.0,0.0,0.0
1173,29,663024,840000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3904,48,505128,818256,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3740,30,633636,835500,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1462,34,649224,918156,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1508,44,556188,786720,5,3,0,0,1.0,0.0,0.0,0.0,0.0
4418,27,696708,839532,2,0,0,0,1.0,0.0,0.0,0.0,0.0
2074,35,658308,862404,4,2,0,0,1.0,0.0,0.0,0.0,0.0
5371,24,651636,959532,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6212,28,608436,782652,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1629,34,492408,939828,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3463,26,769584,943200,6,5,0,0,1.0,0.0,0.0,0.0,0.0
2037,45,855804,1018800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2344,44,736764,918600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1636,47,745356,916944,6,3,0,0,1.0,0.0,0.0,0.0,0.0
4987,41,608436,787344,2,0,0,0,1.0,0.0,0.0,0.0,0.0
3992,41,544188,740412,0,0,0,0,1.0,0.0,0.0,0.0,0.0
729,49,710484,830400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5815,36,536988,739560,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4501,38,484728,865500,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2765,46,418656,804456,3,2,0,0,1.0,0.0,0.0,0.0,0.0
5938,47,652476,995544,4,2,0,0,1.0,0.0,0.0,0.0,0.0
2039,41,747756,859632,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3283,42,431268,760032,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3339,45,562188,854856,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3544,35,627636,1000632,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5512,45,837804,1065384,2,2,0,0,1.0,0.0,0.0,0.0,0.0
701,47,512940,923496,2,2,0,0,1.0,0.0,0.0,0.0,0.0
916,38,648156,926064,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5679,32,449268,724320,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6375,49,508728,727200,4,4,0,0,1.0,0.0,0.0,0.0,0.0
6372,33,879876,1076640,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4855,28,696036,857556,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1956,35,544140,821640,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5785,27,526188,815160,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6482,38,592188,880200,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4410,30,576588,707400,4,4,0,0,1.0,0.0,0.0,0.0,0.0
2108,37,461268,852312,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4485,45,565788,751332,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4528,46,751020,907200,2,0,0,0,1.0,0.0,0.0,0.0,0.0
3095,38,758964,864000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6353,32,540948,732552,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3968,30,742956,941352,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5797,42,723804,813780,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1870,49,404400,763560,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4586,33,431292,742560,3,2,0,0,1.0,0.0,0.0,0.0,0.0
6753,46,555588,898116,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2803,46,702564,809016,3,3,0,0,1.0,0.0,0.0,0.0,0.0
736,22,666156,870012,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1499,41,377808,780060,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4810,36,626436,979980,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1966,50,697908,819120,4,3,0,0,1.0,0.0,0.0,0.0,0.0
3932,36,568188,673884,5,2,0,0,1.0,0.0,0.0,0.0,0.0
1602,45,520728,749640,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1617,31,754188,1036776,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2314,49,451668,763176,6,2,0,0,1.0,0.0,0.0,0.0,0.0
5266,47,841476,1088244,6,3,0,0,1.0,0.0,0.0,0.0,0.0
289,38,676956,821040,6,0,0,0,1.0,0.0,0.0,0.0,0.0
2209,33,562188,751308,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4285,33,892572,1053960,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6045,35,739764,852000,6,3,0,0,1.0,0.0,0.0,0.0,0.0
2114,48,502692,712572,3,0,0,0,1.0,0.0,0.0,0.0,0.0
3182,45,687396,821256,0,0,0,0,1.0,0.0,0.0,0.0,0.0
957,28,698724,920772,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5050,45,889476,1020000,3,2,0,0,1.0,0.0,0.0,0.0,0.0
3375,39,496728,612600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4,28,746556,930924,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1394,32,608436,836904,6,5,0,0,1.0,0.0,0.0,0.0,0.0
4089,38,559188,995100,2,0,0,0,1.0,0.0,0.0,0.0,0.0
2612,41,778584,1026768,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2910,25,642036,821724,2,0,0,0,1.0,0.0,0.0,0.0,0.0
3146,49,461268,719964,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2941,44,631836,843600,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4864,28,675108,815280,3,3,0,0,1.0,0.0,0.0,0.0,0.0
6428,36,469128,690528,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2267,40,572988,786000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5896,40,648156,817044,3,2,0,0,1.0,0.0,0.0,0.0,0.0
2630,44,541740,724320,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3770,34,550248,719436,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3059,50,494328,707424,4,3,0,0,1.0,0.0,0.0,0.0,0.0
1789,33,837600,1004400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4882,37,404928,816624,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2165,40,707676,876372,2,2,0,0,1.0,0.0,0.0,0.0,0.0
2384,48,591636,746832,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4399,30,688308,788508,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4448,45,716400,927600,4,0,0,0,1.0,0.0,0.0,0.0,0.0
1584,38,603636,811560,0,0,0,0,1.0,0.0,0.0,0.0,0.0
653,35,667188,956916,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6731,33,563856,792024,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1159,37,407808,836880,0,0,0,0,1.0,0.0,0.0,0.0,0.0
707,46,746556,850872,4,0,0,0,1.0,0.0,0.0,0.0,0.0
471,37,448980,799380,4,3,0,0,1.0,0.0,0.0,0.0,0.0
3378,33,589740,910140,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1910,40,743364,1022400,3,3,0,0,1.0,0.0,0.0,0.0,0.0
3410,26,754956,937044,4,2,0,0,1.0,0.0,0.0,0.0,0.0
6681,46,398388,923988,0,0,0,0,1.0,0.0,0.0,0.0,0.0
554,32,529428,793500,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4011,31,654108,805296,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2900,37,418800,838704,0,0,0,0,1.0,0.0,0.0,0.0,0.0
444,30,645636,841488,3,0,0,0,1.0,0.0,0.0,0.0,0.0
402,32,621636,1073004,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6742,36,657108,875424,3,2,0,0,1.0,0.0,0.0,0.0,0.0
777,41,539388,747840,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6093,48,698508,948228,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1337,44,824676,1078800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6052,25,621636,788472,5,0,0,0,1.0,0.0,0.0,0.0,0.0
2952,46,719364,831276,0,0,0,0,1.0,0.0,0.0,0.0,0.0
895,23,672156,846768,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1208,27,612936,850440,4,3,0,0,1.0,0.0,0.0,0.0,0.0
506,38,708156,862092,5,3,0,0,1.0,0.0,0.0,0.0,0.0
2363,29,375408,886332,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6869,40,632436,809328,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6303,43,716964,819600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6381,21,626016,885804,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1961,37,758556,864504,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4436,47,698964,858600,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1847,38,608196,887040,4,2,0,0,1.0,0.0,0.0,0.0,0.0
3709,33,626436,803580,6,3,0,0,1.0,0.0,0.0,0.0,0.0
6700,36,710484,970500,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1012,42,651828,922200,5,5,0,0,1.0,0.0,0.0,0.0,0.0
2388,41,547536,756936,0,0,0,0,1.0,0.0,0.0,0.0,0.0
656,26,568188,818520,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1540,29,658308,837360,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5574,36,740364,882240,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1190,24,789468,1082724,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1359,35,538908,809208,0,0,0,0,1.0,0.0,0.0,0.0,0.0
227,43,639636,946296,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1036,37,434148,840240,2,2,0,0,1.0,0.0,0.0,0.0,0.0
546,26,686952,821460,2,2,0,0,1.0,0.0,0.0,0.0,0.0
639,46,435228,736692,6,3,0,0,1.0,0.0,0.0,0.0,0.0
5510,46,758556,920040,2,0,0,0,1.0,0.0,0.0,0.0,0.0
2977,37,667908,815916,4,3,0,0,1.0,0.0,0.0,0.0,0.0
6457,35,642936,800568,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1166,27,719364,870000,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1720,32,523128,690312,5,4,0,0,1.0,0.0,0.0,0.0,0.0
2548,33,615636,936000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6592,32,708156,912336,3,3,0,0,1.0,0.0,0.0,0.0,0.0
4164,24,579396,857088,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2868,46,760356,897648,7,4,0,0,1.0,0.0,0.0,0.0,0.0
6431,22,666156,820956,0,0,0,0,1.0,0.0,0.0,0.0,0.0
363,26,740640,886200,6,3,0,0,1.0,0.0,0.0,0.0,0.0
6009,33,526728,882000,4,4,0,0,1.0,0.0,0.0,0.0,0.0
6716,50,430068,802992,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4644,30,639636,781776,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4456,47,705108,804000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4835,24,705108,866160,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3855,44,597336,799632,0,0,0,0,1.0,0.0,0.0,0.0,0.0
170,38,486120,715620,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5111,38,512520,756000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
291,28,658956,862800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
179,43,593736,819000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5012,39,556188,678000,2,0,0,0,1.0,0.0,0.0,0.0,0.0
6984,32,387648,932196,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5232,39,454068,743220,2,0,0,0,1.0,0.0,0.0,0.0,0.0
5156,32,725928,989700,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6841,29,496728,934860,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4858,26,413268,711420,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5578,40,628548,853944,3,3,0,0,1.0,0.0,0.0,0.0,0.0
6154,32,541788,797400,3,0,0,0,1.0,0.0,0.0,0.0,0.0
1721,47,544188,805548,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2487,43,507528,747600,3,3,0,0,1.0,0.0,0.0,0.0,0.0
3726,43,643236,734040,2,2,0,0,1.0,0.0,0.0,0.0,0.0
5073,47,520728,724980,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5423,31,742764,898980,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6067,30,594036,780000,2,2,0,0,1.0,0.0,0.0,0.0,0.0
4938,43,612936,982080,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4886,32,546588,731040,2,0,0,0,1.0,0.0,0.0,0.0,0.0
667,28,556188,926304,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1240,37,758556,868968,7,2,0,0,1.0,0.0,0.0,0.0,0.0
4441,26,672156,835620,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5709,33,637788,852000,3,3,0,0,1.0,0.0,0.0,0.0,0.0
6267,40,795384,876012,7,3,0,0,1.0,0.0,0.0,0.0,0.0
6620,45,657108,996000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5486,42,615636,759948,3,0,0,0,1.0,0.0,0.0,0.0,0.0
3422,30,725556,909120,2,2,0,0,1.0,0.0,0.0,0.0,0.0
44,45,673908,767352,2,0,0,0,1.0,0.0,0.0,0.0,0.0
4888,30,693108,972000,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1136,23,477648,880800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1151,41,693108,836892,3,3,0,0,1.0,0.0,0.0,0.0,0.0
737,36,674556,824280,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4995,47,508728,832128,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3843,33,867804,1064400,3,2,0,0,1.0,0.0,0.0,0.0,0.0
287,37,745992,1090668,2,0,0,0,1.0,0.0,0.0,0.0,0.0
1196,27,636948,925800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6993,41,672156,803796,4,3,0,0,1.0,0.0,0.0,0.0,0.0
6429,42,469368,637428,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2658,48,523728,846636,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2289,30,624636,919080,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2778,35,681420,837720,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5651,40,659556,839196,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2250,36,712056,821292,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5114,39,520728,613116,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4414,48,673068,829200,5,2,0,0,1.0,0.0,0.0,0.0,0.0
5817,25,738456,894000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5225,34,478728,789120,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3411,39,666156,877200,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4222,24,509292,807840,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2128,33,537828,890040,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2131,40,802584,992400,0,0,0,0,1.0,0.0,0.0,0.0,0.0
393,46,535188,782496,0,0,0,0,1.0,0.0,0.0,0.0,0.0
4318,40,384228,761592,0,0,0,0,1.0,0.0,0.0,0.0,0.0
847,26,735072,876000,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6363,25,665508,807420,5,4,0,0,1.0,0.0,0.0,0.0,0.0
3500,31,504168,855660,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6071,45,634836,798480,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2099,29,675108,862080,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5731,27,764556,923916,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6842,39,661308,862716,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3829,27,697908,849180,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5699,37,684156,839268,4,4,0,0,1.0,0.0,0.0,0.0,0.0
5892,45,645636,923508,6,0,0,0,1.0,0.0,0.0,0.0,0.0
1161,37,770556,975264,7,5,0,0,1.0,0.0,0.0,0.0,0.0
1222,37,743364,849888,3,3,0,0,1.0,0.0,0.0,0.0,0.0
3196,24,639636,947268,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5553,44,621636,768408,3,0,0,0,1.0,0.0,0.0,0.0,0.0
4705,36,626388,760644,7,4,0,0,1.0,0.0,0.0,0.0,0.0
145,34,711108,909300,6,4,0,0,1.0,0.0,0.0,0.0,0.0
2137,48,870000,1022484,3,0,0,0,1.0,0.0,0.0,0.0,0.0
5951,28,592188,800712,0,0,0,0,1.0,0.0,0.0,0.0,0.0
6600,27,663108,904332,2,2,0,0,1.0,0.0,0.0,0.0,0.0
1264,50,725556,956808,3,0,0,0,1.0,0.0,0.0,0.0,0.0
536,27,529428,793500,2,2,0,0,1.0,0.0,0.0,0.0,0.0
3414,29,743364,840276,0,0,0,0,1.0,0.0,0.0,0.0,0.0
3318,49,620676,835116,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1556,33,758556,928548,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1351,28,713556,907308,3,3,0,0,1.0,0.0,0.0,0.0,0.0
1493,34,669108,817272,2,2,0,0,1.0,0.0,0.0,0.0,0.0
281,31,552336,766224,4,2,0,0,1.0,0.0,0.0,0.0,0.0
733,37,519528,745392,3,3,0,0,1.0,0.0,0.0,0.0,0.0
1832,39,732156,940800,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2110,36,573600,803616,2,2,0,0,1.0,0.0,0.0,0.0,0.0
6,34,779784,902040,0,0,0,1,1.0,0.0,0.0,0.0,0.0
8,27,582036,905604,0,0,0,1,1.0,0.0,0.0,0.0,0.0
10,46,554988,761724,3,0,0,1,1.0,0.0,0.0,0.0,0.0
11,32,654156,756348,0,0,0,1,1.0,0.0,0.0,0.0,0.0
21,34,588588,857136,0,0,0,1,1.0,0.0,0.0,0.0,0.0
22,41,710556,896244,0,0,0,1,1.0,0.0,0.0,0.0,0.0
23,34,429228,828744,5,4,0,1,1.0,0.0,0.0,0.0,0.0
26,28,696156,843012,0,0,0,1,1.0,0.0,0.0,0.0,0.0
29,33,627636,841380,0,0,0,1,1.0,0.0,0.0,0.0,0.0
30,27,532188,953868,3,3,0,1,1.0,0.0,0.0,0.0,0.0
37,29,742956,1072104,0,0,0,1,1.0,0.0,0.0,0.0,0.0
48,40,664956,886200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
56,30,437868,749100,2,2,0,1,1.0,0.0,0.0,0.0,0.0
57,42,801228,955200,3,3,0,1,1.0,0.0,0.0,0.0,0.0
58,38,507360,861876,0,0,0,1,1.0,0.0,0.0,0.0,0.0
59,48,703908,801000,4,2,0,1,1.0,0.0,0.0,0.0,0.0
62,29,675108,821412,0,0,0,1,1.0,0.0,0.0,0.0,0.0
67,32,668556,850500,2,2,0,1,1.0,0.0,0.0,0.0,0.0
77,32,636936,833244,2,2,0,1,1.0,0.0,0.0,0.0,0.0
78,29,640800,815460,0,0,0,1,1.0,0.0,0.0,0.0,0.0
81,37,520728,666000,6,4,0,1,1.0,0.0,0.0,0.0,0.0
85,41,685356,820812,3,2,0,1,1.0,0.0,0.0,0.0,0.0
86,27,527028,813636,0,0,0,1,1.0,0.0,0.0,0.0,0.0
89,49,676956,817560,0,0,0,1,1.0,0.0,0.0,0.0,0.0
